opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
CO7T7H41,Anna Snelling,MG Special,Ron-tech,Lost,2017-10-21,2017-10-27,0.0
BMQYRJC7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-10-21,2017-12-16,0.183
6ALPIXB7,Cassey Cress,GTX Plus Basic,Donware,Lost,2017-10-21,2017-11-29,0.0
5NVTQW38,Cecily Lampkin,GTX Plus Basic,Streethex,Lost,2017-10-21,2017-10-28,0.0
IOUUN8LM,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-10-21,2017-10-27,0.0
3EZLRW47,Darcel Schlecht,GTXPro,Bioholding,Lost,2017-10-21,2017-10-31,0.0
09AILR04,Darcel Schlecht,GTXPro,Statholdings,Won,2017-10-21,2017-10-29,0.156
KSYI5DDW,Darcel Schlecht,MG Special,Codehow,Won,2017-10-21,2017-11-07,0.002
W4R2C7N9,Donn Cantrell,GTX Basic,Xx-zobam,Lost,2017-10-21,2017-10-30,0.0
KY1CESUN,Donn Cantrell,GTX Plus Pro,The New York Inquirer,Lost,2017-10-21,2017-10-29,0.0
M4EHG2ZB,Gladys Colclough,MG Special,Konmatfix,Won,2017-10-21,2017-10-30,0.002
DLAMSRVT,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Lost,2017-10-21,2017-10-22,0.0
PZNZD22T,Kami Bicknell,GTX Basic,Doncon,Lost,2017-10-21,2017-12-14,0.0
FVCN0HQ9,Kary Hendrixson,GTX Basic,Cheers,Lost,2017-10-21,2017-10-23,0.0
A0FVQ8KO,Kary Hendrixson,GTX Basic,Labdrill,Won,2017-10-21,2017-10-27,0.019
6KGX67OZ,Maureen Marcano,GTX Basic,Green-Plus,Lost,2017-10-21,2017-10-30,0.0
BXXGLPD7,Niesha Huffines,MG Special,Domzoom,Lost,2017-10-21,2017-11-01,0.0
MHF6GSB6,Reed Clapper,MG Advanced,Plussunin,Won,2017-10-21,2017-10-29,0.119
TFILI4TE,Violet Mclelland,MG Special,Zathunicon,Lost,2017-10-21,2017-10-25,0.0
4P0SDD91,Wilburn Farren,GTXPro,Iselectrics,Won,2017-10-21,2017-12-15,0.164
ZZ4X9VN3,Wilburn Farren,MG Advanced,Ganjaflex,Won,2017-10-21,2017-10-31,0.099
0J3UU8PZ,Boris Faz,GTX Basic,Zathunicon,Won,2017-10-22,2017-12-30,0.018
UYPF6FZ3,Boris Faz,GTX Plus Basic,Gekko & Co,Won,2017-10-22,2017-12-20,0.039
2HKRINHL,Cassey Cress,GTX Plus Pro,Plussunin,Won,2017-10-22,2017-10-24,0.182
G5JXIYRO,Cecily Lampkin,MG Advanced,Domzoom,Won,2017-10-22,2017-10-24,0.119
4MXSHU7X,Corliss Cosme,GTK 500,Kan-code,Lost,2017-10-22,2017-11-30,0.0
H4FIU51C,Daniell Hammack,MG Advanced,Mathtouch,Lost,2017-10-22,2017-10-26,0.0
CC2ICRAG,Darcel Schlecht,GTX Plus Basic,Rundofase,Won,2017-10-22,2017-12-29,0.036
RDC531P5,Darcel Schlecht,GTXPro,Inity,Won,2017-10-22,2017-10-30,0.118
9QX62IL2,Elease Gluck,GTX Basic,Finjob,Won,2017-10-22,2017-10-29,0.018
3GRTE6VM,Elease Gluck,MG Advanced,Dalttechnology,Won,2017-10-22,2017-10-29,0.102
E4BPOOL6,Elease Gluck,MG Advanced,Hottechi,Won,2017-10-22,2017-10-24,0.114
B894QWQM,Garret Kinder,GTXPro,Kan-code,Won,2017-10-22,2017-10-29,0.177
U9QMLC5Z,James Ascencio,GTXPro,Cheers,Won,2017-10-22,2017-11-01,0.165
VCQBM844,James Ascencio,MG Advanced,Cheers,Won,2017-10-22,2017-10-30,0.109
UE66OOQS,Jonathan Berthelot,GTX Plus Basic,Conecom,Lost,2017-10-22,2017-10-30,0.0
W5ABRRKC,Markita Hansen,GTX Plus Basic,Rantouch,Won,2017-10-22,2017-10-31,0.032
Y8KI5ANO,Marty Freudenburg,GTX Plus Basic,Isdom,Lost,2017-10-22,2017-11-03,0.0
CTM8WFGW,Marty Freudenburg,GTX Plus Pro,Streethex,Won,2017-10-22,2017-10-23,0.206
RFUJTKVO,Marty Freudenburg,MG Special,Domzoom,Won,2017-10-22,2017-11-28,0.002
ZMEKFXC5,Niesha Huffines,MG Special,Globex Corporation,Lost,2017-10-22,2017-10-28,0.0
LO2BMO33,Niesha Huffines,GTX Plus Pro,Conecom,Won,2017-10-22,2017-12-10,0.203
4ETFTKHJ,Rosalina Dieter,MG Special,Golddex,Lost,2017-10-22,2017-10-29,0.0
528YB7Q0,Rosie Papadopoulos,GTX Plus Basic,Umbrella Corporation,Lost,2017-10-22,2017-12-06,0.0
OFEUX5PI,Vicki Laflamme,GTXPro,Hatfan,Won,2017-10-22,2017-10-28,0.171
S3V8Z52J,Cassey Cress,MG Advanced,Initech,Lost,2017-10-23,2017-10-25,0.0
TTYSSNJH,Cassey Cress,GTX Plus Basic,Gekko & Co,Won,2017-10-23,2017-11-01,0.034
LROWI84G,Darcel Schlecht,GTX Plus Basic,Dontechi,Won,2017-10-23,2017-10-31,0.041
IQAP70OD,Darcel Schlecht,GTX Plus Basic,Streethex,Won,2017-10-23,2017-10-29,0.032
JWWVG8KG,Darcel Schlecht,GTXPro,Inity,Won,2017-10-23,2017-11-03,0.189
7PEL3AIZ,Darcel Schlecht,GTXPro,Isdom,Won,2017-10-23,2017-10-24,0.188
NXQR7LX6,Darcel Schlecht,GTXPro,Rundofase,Won,2017-10-23,2017-10-26,0.133
JL358E5T,Donn Cantrell,GTX Basic,Silis,Won,2017-10-23,2017-12-12,0.017
DHUG18WU,Elease Gluck,GTX Plus Pro,Sonron,Lost,2017-10-23,2017-10-30,0.0
T6ENEYKW,Garret Kinder,GTXPro,Ontomedia,Lost,2017-10-23,2017-11-04,0.0
3MGMH9AE,Gladys Colclough,MG Advanced,Stanredtax,Lost,2017-10-23,2017-10-24,0.0
JJGRAQ2K,Kary Hendrixson,GTX Plus Pro,Rangreen,Engaging,2017-10-23,1970-01-01,0.049
4Z84VV2P,Kary Hendrixson,GTXPro,Y-corporation,Won,2017-10-23,2017-11-05,0.145
DMYP7REE,Marty Freudenburg,GTX Plus Basic,Funholding,Lost,2017-10-23,2017-11-19,0.0
1SKNSG2B,Marty Freudenburg,GTX Plus Pro,Treequote,Won,2017-10-23,2017-10-30,0.182
G6MUC5R6,Versie Hillebrand,GTX Plus Pro,Finhigh,Lost,2017-10-23,2017-11-06,0.0
6445PW4Z,Vicki Laflamme,GTXPro,Rantouch,Lost,2017-10-23,2017-10-24,0.0
CUJIRCWV,Vicki Laflamme,MG Special,Condax,Won,2017-10-23,2017-12-28,0.002
YSFFEUCQ,Zane Levy,GTX Plus Basic,Groovestreet,Lost,2017-10-23,2017-10-28,0.0
OX0NE27G,Zane Levy,GTX Plus Basic,Kan-code,Won,2017-10-23,2017-10-31,0.039
0B09WODM,Boris Faz,GTX Plus Basic,Mathtouch,Lost,2017-10-24,2017-10-26,0.0
FSC4A2HZ,Cassey Cress,GTX Plus Pro,Silis,Lost,2017-10-24,2017-10-25,0.0
YT5GLR6D,Cassey Cress,MG Advanced,Kinnamplus,Won,2017-10-24,2017-11-02,0.118
KOPJOMQE,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Lost,2017-10-24,2017-10-29,0.0
AS2BKSCT,Darcel Schlecht,GTX Plus Basic,Codehow,Lost,2017-10-24,2017-11-08,0.0
S3GVO59B,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-10-24,2017-12-01,0.183
L8POFR0T,James Ascencio,MG Advanced,Finjob,Won,2017-10-24,2017-12-31,0.109
RYF41KOV,Jonathan Berthelot,GTX Plus Basic,Domzoom,Lost,2017-10-24,2017-10-25,0.0
MV7NPCI9,Jonathan Berthelot,GTX Basic,Betatech,Won,2017-10-24,2017-10-29,0.017
TSN98FPQ,Jonathan Berthelot,GTX Plus Basic,Betatech,Won,2017-10-24,2017-10-25,0.041
SQW60VII,Kami Bicknell,MG Advanced,Fasehatice,Lost,2017-10-24,2017-10-26,0.0
PGG2DUPO,Lajuana Vencill,GTX Plus Basic,Ron-tech,Won,2017-10-24,2017-10-31,0.037
85U38YFD,Marty Freudenburg,GTX Basic,Hottechi,Lost,2017-10-24,2017-12-24,0.0
M7V7UJHZ,Marty Freudenburg,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-10-24,2017-12-29,0.0
S56NVD4M,Maureen Marcano,GTX Plus Pro,Dalttechnology,Won,2017-10-24,2017-11-10,0.163
Y34O7SKI,Versie Hillebrand,MG Advanced,Treequote,Lost,2017-10-24,2017-10-30,0.0
DSY9VD0O,Vicki Laflamme,GTX Basic,Cheers,Won,2017-10-24,2017-10-26,0.018
6ZR7IUC4,Zane Levy,MG Advanced,Zoomit,Lost,2017-10-24,2017-11-07,0.0
8W9YXI59,Anna Snelling,MG Special,Cancity,Won,2017-10-25,2017-11-26,0.002
YEH9VQCD,Daniell Hammack,GTX Basic,Condax,Won,2017-10-25,2017-10-27,0.017
35GT4NM9,Donn Cantrell,GTX Basic,Acme Corporation,Won,2017-10-25,2017-11-05,0.019
MICIJ00A,Gladys Colclough,MG Advanced,Scottech,Lost,2017-10-25,2017-10-27,0.0
D4ABG4I1,Jonathan Berthelot,GTXPro,Rundofase,Won,2017-10-25,2017-11-10,0.144
EMK9P63G,Markita Hansen,GTX Basic,Condax,Won,2017-10-25,2017-10-26,0.019
7GWM1WT0,Moses Frase,GTX Basic,Hottechi,Won,2017-10-25,2017-12-30,0.018
U0XWF9TW,Violet Mclelland,MG Special,The New York Inquirer,Won,2017-10-25,2017-12-21,0.002
E8L9I3QP,Zane Levy,GTX Basic,Condax,Won,2017-10-25,2017-11-03,0.015
63S5SNBC,Anna Snelling,GTX Plus Basic,Domzoom,Won,2017-10-26,2017-10-27,0.036
3PIPAOVU,Anna Snelling,MG Special,Finhigh,Won,2017-10-26,2017-12-28,0.002
UBU4E17W,Cassey Cress,GTX Basic,Betasoloin,Lost,2017-10-26,2017-11-06,0.0
99HAV7SY,Cecily Lampkin,GTX Plus Pro,Hottechi,Lost,2017-10-26,2017-11-24,0.0
UX9D17FS,Corliss Cosme,GTXPro,Ontomedia,Won,2017-10-26,2017-11-04,0.149
FL804BH8,Darcel Schlecht,GTXPro,Isdom,Lost,2017-10-26,2017-10-30,0.0
RWR0W3U8,Darcel Schlecht,GTXPro,Zumgoity,Lost,2017-10-26,2017-10-27,0.0
8UU0I29V,Elease Gluck,GTX Basic,Fasehatice,Won,2017-10-26,2017-10-28,0.017
89A54FHW,Gladys Colclough,GTXPro,Dontechi,Lost,2017-10-26,2017-10-27,0.0
UGAEAB27,Marty Freudenburg,GTXPro,Scottech,Won,2017-10-26,2017-10-31,0.145
U2JI00ER,Marty Freudenburg,MG Advanced,Betatech,Won,2017-10-26,2017-10-27,0.111
56D231XJ,Maureen Marcano,GTX Plus Pro,Kan-code,Lost,2017-10-26,2017-10-31,0.0
O2CFE5KX,Maureen Marcano,MG Special,Fasehatice,Won,2017-10-26,2017-11-03,0.002
UCLGT98S,Niesha Huffines,GTX Basic,Conecom,Lost,2017-10-26,2017-10-30,0.0
BZG9DI4Z,Vicki Laflamme,GTX Basic,Blackzim,Lost,2017-10-26,2017-10-28,0.0
E2R39451,Vicki Laflamme,GTX Basic,Groovestreet,Lost,2017-10-26,2017-10-27,0.0
KHQR5AKG,Vicki Laflamme,MG Advanced,Sunnamplex,Lost,2017-10-26,2017-11-04,0.0
NMI79ZYT,Violet Mclelland,GTX Basic,Ganjaflex,Lost,2017-10-26,2017-10-31,0.0
RU3HH59R,Violet Mclelland,GTX Basic,Zencorporation,Lost,2017-10-26,2017-10-28,0.0
4D0K5T7T,Zane Levy,GTXPro,Gogozoom,Engaging,2017-10-26,1970-01-01,0.049
IE1N4OUS,Anna Snelling,GTX Plus Pro,Rundofase,Won,2017-10-27,2017-12-07,0.174
A5IABHP1,Boris Faz,GTXPro,Bioplex,Won,2017-10-27,2017-10-28,0.174
FOFS0O2G,Cassey Cress,GTX Plus Pro,Xx-zobam,Lost,2017-10-27,2017-10-29,0.0
66BQC4C9,Cecily Lampkin,MG Advanced,Conecom,Lost,2017-10-27,2017-11-07,0.0
GXQJVJQT,Corliss Cosme,GTX Basic,Mathtouch,Won,2017-10-27,2017-10-29,0.02
PP4ZY6TZ,Darcel Schlecht,GTK 500,Treequote,Lost,2017-10-27,2017-11-10,0.0
7TOPAQ9Y,Darcel Schlecht,MG Special,Finhigh,Won,2017-10-27,2017-12-29,0.002
7NJS374V,Elease Gluck,MG Special,Groovestreet,Won,2017-10-27,2017-11-10,0.002
KKO2EFHS,James Ascencio,GTXPro,Hatfan,Lost,2017-10-27,2017-10-29,0.0
PJJMVZAL,Jonathan Berthelot,GTX Basic,Treequote,Won,2017-10-27,2017-10-29,0.018
MFYR7SSG,Kami Bicknell,MG Special,Plexzap,Won,2017-10-27,2017-12-15,0.002
F2F1LPTA,Lajuana Vencill,MG Advanced,Dontechi,Won,2017-10-27,2017-11-03,0.109
QVP4LFVD,Markita Hansen,GTX Basic,Doncon,Lost,2017-10-27,2017-10-28,0.0
7FZMWZJT,Marty Freudenburg,MG Advanced,Isdom,Won,2017-10-27,2017-11-07,0.118
8THGVJ52,Maureen Marcano,GTX Plus Pro,Singletechno,Won,2017-10-27,2017-11-06,0.187
M827K2PI,Moses Frase,GTX Basic,Domzoom,Won,2017-10-27,2017-12-14,0.022
4ETZYSN3,Reed Clapper,MG Advanced,Donquadtech,Won,2017-10-27,2017-11-05,0.108
SZDGWQLT,Rosalina Dieter,GTX Basic,Goodsilron,Won,2017-10-27,2017-11-12,0.019
YM5F751C,Versie Hillebrand,MG Special,Statholdings,Won,2017-10-27,2017-10-28,0.002
G7U0HP7Q,Vicki Laflamme,GTX Basic,Lexiqvolax,Lost,2017-10-27,2017-10-29,0.0
FRNGLIYS,Anna Snelling,MG Special,dambase,Won,2017-10-28,2017-10-29,0.002
OY08XJ2E,Corliss Cosme,GTX Plus Basic,Gekko & Co,Won,2017-10-28,2017-11-12,0.036
ZSZFPCYS,Darcel Schlecht,MG Advanced,Conecom,Lost,2017-10-28,2017-10-29,0.0
BXCEXXP4,Donn Cantrell,MG Advanced,Donquadtech,Lost,2017-10-28,2017-11-03,0.0
H3K2E35I,Elease Gluck,GTK 500,Cheers,Won,2017-10-28,2017-10-29,0.924
7EHJYKWE,Kary Hendrixson,GTX Basic,Xx-holding,Engaging,2017-10-28,1970-01-01,0.049
LB6S2ONR,Markita Hansen,GTX Basic,Y-corporation,Won,2017-10-28,2017-11-11,0.02
6BRNE2DV,Versie Hillebrand,MG Special,Statholdings,Lost,2017-10-28,2017-10-29,0.0
ST4H8MB7,Vicki Laflamme,GTXPro,J-Texon,Lost,2017-10-28,2017-10-29,0.0
VMGCRSWP,Violet Mclelland,MG Special,Bluth Company,Won,2017-10-28,2017-11-14,0.002
4HJIT2B6,Zane Levy,GTX Basic,Rantouch,Lost,2017-10-28,2017-11-07,0.0
DJY7S9AI,Zane Levy,MG Advanced,Plusstrip,Won,2017-10-28,2017-11-12,0.102
X6MHLE33,Cassey Cress,GTX Basic,Gekko & Co,Lost,2017-10-29,2017-11-12,0.0
TLAWJR5V,Corliss Cosme,GTX Plus Pro,Ontomedia,Won,2017-10-29,2017-11-11,0.186
SQ63LXS8,Darcel Schlecht,MG Advanced,Codehow,Lost,2017-10-29,2017-11-04,0.0
L3PLDC1Y,Darcel Schlecht,GTXPro,Codehow,Won,2017-10-29,2017-10-30,0.156
HMG6NWSR,Gladys Colclough,MG Advanced,Cancity,Won,2017-10-29,2017-12-30,0.097
KNH4ZX85,Jonathan Berthelot,MG Special,Bioholding,Won,2017-10-29,2017-10-31,0.002
FV7Y3ZPO,Rosie Papadopoulos,MG Advanced,Konex,Lost,2017-10-29,2017-11-03,0.0
DDQ0MDYY,Zane Levy,GTXPro,Green-Plus,Won,2017-10-29,2017-10-31,0.138
HFER9GET,Cassey Cress,GTXPro,Kinnamplus,Won,2017-10-30,2017-11-04,0.173
0N11U6L3,Daniell Hammack,GTX Plus Basic,Acme Corporation,Engaging,2017-10-30,1970-01-01,0.049
005JS57S,Gladys Colclough,GTX Basic,Treequote,Won,2017-10-30,2017-11-11,0.018
TWDNQ9TX,Jonathan Berthelot,GTX Plus Basic,Rangreen,Won,2017-10-30,2017-10-31,0.032
G289FPBV,Lajuana Vencill,MG Special,Statholdings,Lost,2017-10-30,2017-10-31,0.0
G9H0MWBL,Reed Clapper,GTX Plus Pro,Ganjaflex,Lost,2017-10-30,2017-10-31,0.0
P2YWZPES,Vicki Laflamme,GTX Basic,Konex,Won,2017-10-30,2017-11-04,0.021
NPGETEDZ,Zane Levy,GTX Plus Basic,Sunnamplex,Lost,2017-10-30,2017-11-15,0.0
J5I6Y4RN,Anna Snelling,MG Special,Isdom,Lost,2017-10-31,2017-11-10,0.0
XRMOUF1R,Boris Faz,MG Advanced,Condax,Won,2017-10-31,2017-11-07,0.138
TL0UILCV,Cassey Cress,GTXPro,Umbrella Corporation,Won,2017-10-31,2017-11-14,0.15
FAS4V07H,Cassey Cress,MG Advanced,Konex,Won,2017-10-31,2017-12-10,0.089
3Z9AX43T,Darcel Schlecht,GTXPro,Cancity,Lost,2017-10-31,2017-12-22,0.0
5JO7SIGB,Darcel Schlecht,GTXPro,Conecom,Lost,2017-10-31,2017-11-10,0.0
8MQPNCCU,Donn Cantrell,GTX Basic,Ganjaflex,Won,2017-10-31,2017-11-09,0.016
2DT70XCQ,Donn Cantrell,GTX Basic,Plussunin,Won,2017-10-31,2017-11-08,0.015
HYBR36NG,Elease Gluck,MG Special,Finjob,Lost,2017-10-31,2017-11-09,0.0
WXOL5HTS,Garret Kinder,GTX Plus Pro,Ontomedia,Won,2017-10-31,2017-11-08,0.225
F15SU034,Gladys Colclough,MG Advanced,Condax,Won,2017-10-31,2017-12-21,0.109
KLBW3TOH,Kami Bicknell,GTX Plus Pro,Goodsilron,Won,2017-10-31,2017-11-09,0.182
ESNS1OS9,Kami Bicknell,GTX Plus Pro,Kan-code,Won,2017-10-31,2017-11-07,0.157
HDUZC4G9,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-10-31,2017-11-02,0.022
1629C4UW,Lajuana Vencill,GTX Plus Basic,Conecom,Lost,2017-10-31,2017-11-10,0.0
0OXJ2HOP,Markita Hansen,MG Advanced,Dalttechnology,Won,2017-10-31,2017-11-11,0.134
RCGBY4IA,Reed Clapper,GTX Basic,Condax,Won,2017-10-31,2017-11-01,0.018
8R0HTKUK,Rosie Papadopoulos,GTX Plus Pro,Xx-zobam,Lost,2017-10-31,2017-11-07,0.0
W2ZRP2EC,Vicki Laflamme,MG Special,Kan-code,Lost,2017-10-31,2017-11-03,0.0
AEH9XJ3T,Cassey Cress,GTX Plus Basic,Kan-code,Lost,2017-11-01,2017-11-13,0.0
X3DSI0TQ,Cecily Lampkin,GTX Plus Pro,Globex Corporation,Lost,2017-11-01,2017-11-15,0.0
MG3X7625,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2017-11-01,2017-12-22,0.182
8JR8LXEU,Gladys Colclough,MG Special,Betatech,Won,2017-11-01,2017-11-05,0.002
KMRR1P94,Jonathan Berthelot,GTX Basic,Treequote,Lost,2017-11-01,2017-11-17,0.0
JRCD2VQY,Kami Bicknell,MG Advanced,Fasehatice,Won,2017-11-01,2017-11-06,0.101
FXKBY5FR,Maureen Marcano,MG Advanced,Rantouch,Won,2017-11-01,2017-11-14,0.095
8415S7ZV,Vicki Laflamme,GTX Basic,Goodsilron,Lost,2017-11-01,2017-11-06,0.0
UZ83LE9X,Vicki Laflamme,GTX Plus Pro,Xx-holding,Lost,2017-11-01,2017-11-10,0.0
GIDII30C,Vicki Laflamme,GTX Plus Basic,Lexiqvolax,Won,2017-11-01,2017-11-10,0.032
IVVBVNDH,Vicki Laflamme,MG Special,Nam-zim,Won,2017-11-01,2017-11-02,0.002
FBKK68G6,Boris Faz,GTXPro,Donquadtech,Won,2017-11-02,2017-11-07,0.137
SSSTYFDY,Daniell Hammack,GTX Plus Basic,Condax,Lost,2017-11-02,2017-11-05,0.0
VSMB0KJW,Donn Cantrell,GTX Basic,Bubba Gump,Won,2017-11-02,2017-11-28,0.018
UVS5WJRG,Jonathan Berthelot,GTX Basic,Cancity,Won,2017-11-02,2017-11-03,0.016
MOBO9N8H,Kami Bicknell,GTX Basic,Xx-holding,Lost,2017-11-02,2017-11-07,0.0
5HHFR0VZ,Markita Hansen,GTXPro,Xx-holding,Won,2017-11-02,2017-11-29,0.149
0DYZ71WX,Reed Clapper,GTX Basic,Ganjaflex,Won,2017-11-02,2017-11-16,0.019
Q1Q3D9BZ,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2017-11-02,2017-11-07,0.0
9KV5GM4U,Vicki Laflamme,GTX Basic,Sonron,Won,2017-11-02,2017-11-06,0.014
6X24V0NC,Darcel Schlecht,GTXPro,Codehow,Lost,2017-11-03,2017-11-09,0.0
IIZV9WFC,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Won,2017-11-03,2017-12-02,0.019
XSEG5T4H,Markita Hansen,GTX Plus Basic,Zoomit,Engaging,2017-11-03,1970-01-01,0.049
WTZ2AHNW,Marty Freudenburg,GTXPro,Treequote,Won,2017-11-03,2017-12-18,0.152
RQ5FNR4O,Maureen Marcano,GTX Basic,Groovestreet,Won,2017-11-03,2017-11-18,0.022
9BZBU2GY,Maureen Marcano,GTX Plus Pro,Plusstrip,Won,2017-11-03,2017-12-31,0.168
1FMCUSFS,Boris Faz,GTX Plus Pro,Plussunin,Won,2017-11-04,2017-12-08,0.189
WJO52I18,Cassey Cress,GTXPro,Inity,Engaging,2017-11-04,1970-01-01,0.049
ZQSSHSL7,Cassey Cress,GTX Basic,Donquadtech,Won,2017-11-04,2017-11-06,0.019
SWYO7V7O,Darcel Schlecht,GTXPro,Hottechi,Lost,2017-11-04,2017-11-08,0.0
62UFJ4IQ,James Ascencio,GTX Plus Pro,Sunnamplex,Won,2017-11-04,2017-11-10,0.166
SQ71BWHG,Kary Hendrixson,GTXPro,Zencorporation,Engaging,2017-11-04,1970-01-01,0.049
ZO4FDMPS,Marty Freudenburg,GTXPro,Rangreen,Lost,2017-11-04,2017-11-05,0.0
D9LUG4D8,Reed Clapper,GTXPro,Plussunin,Won,2017-11-04,2017-11-21,0.14
M23VU0A9,Rosie Papadopoulos,GTX Plus Pro,Konex,Lost,2017-11-04,2017-11-14,0.0
YAVTI45C,Zane Levy,GTX Basic,Fasehatice,Won,2017-11-04,2017-12-12,0.016
XZUEXEUH,Anna Snelling,GTX Basic,Betatech,Won,2017-11-05,2017-11-09,0.016
MA56XGWR,Daniell Hammack,GTX Basic,Iselectrics,Engaging,2017-11-05,1970-01-01,0.049
6Z3EP424,Elease Gluck,MG Special,Nam-zim,Won,2017-11-05,2017-11-16,0.002
VPIXVUUE,Gladys Colclough,GTX Basic,Cancity,Lost,2017-11-05,2017-11-16,0.0
F98UFHM2,Gladys Colclough,MG Special,Gogozoom,Won,2017-11-05,2017-12-31,0.002
JB7JEEI5,James Ascencio,GTX Plus Basic,Sunnamplex,Won,2017-11-05,2017-11-22,0.04
FQP39JQV,Kary Hendrixson,GTX Plus Pro,Plusstrip,Won,2017-11-05,2017-11-12,0.188
PWW6TH3V,Marty Freudenburg,MG Advanced,Dontechi,Lost,2017-11-05,2017-11-17,0.0
KXEZ5B3Q,Reed Clapper,MG Special,Massive Dynamic,Lost,2017-11-05,2017-11-17,0.0
3UA6O3NG,Reed Clapper,GTX Plus Pro,Konex,Won,2017-11-05,2017-11-07,0.223
3ML02CAH,Versie Hillebrand,MG Special,Cancity,Won,2017-11-05,2017-11-11,0.002
T7AHYN7O,Violet Mclelland,MG Special,Opentech,Lost,2017-11-05,2017-11-21,0.0
9BMWYLQV,Zane Levy,MG Special,Scotfind,Won,2017-11-05,2017-11-17,0.002
I5VHXAWW,Boris Faz,GTX Plus Pro,Bluth Company,Engaging,2017-11-06,1970-01-01,0.049
76ZQP7QY,Darcel Schlecht,GTXPro,Betatech,Lost,2017-11-06,2017-11-07,0.0
DP7QR35U,Elease Gluck,GTX Plus Basic,Faxquote,Lost,2017-11-06,2017-11-07,0.0
VAD1MF34,Gladys Colclough,MG Special,Konmatfix,Won,2017-11-06,2017-12-19,0.002
J9PCNCUP,Kary Hendrixson,GTX Basic,Golddex,Engaging,2017-11-06,1970-01-01,0.049
6AA52750,Niesha Huffines,GTXPro,Funholding,Lost,2017-11-06,2017-11-13,0.0
WOD9UKMP,Cecily Lampkin,GTX Plus Basic,Stanredtax,Won,2017-11-07,2017-11-18,0.035
T482GHJQ,Darcel Schlecht,GTXPro,Konmatfix,Won,2017-11-07,2017-12-20,0.166
JFIL5JU0,Lajuana Vencill,GTX Basic,dambase,Won,2017-11-07,2017-12-22,0.018
3GVL1I1G,Rosie Papadopoulos,MG Advanced,Bluth Company,Won,2017-11-07,2017-11-14,0.113
72C58IRY,Cecily Lampkin,MG Advanced,Funholding,Won,2017-11-08,2017-11-26,0.098
MMIYELAE,Gladys Colclough,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2017-11-08,2017-11-19,0.035
GS9UKUGV,Jonathan Berthelot,GTXPro,Treequote,Lost,2017-11-08,2017-11-16,0.0
X9MTGVJZ,Kami Bicknell,GTX Plus Pro,Sunnamplex,Lost,2017-11-08,2017-11-26,0.0
N22XN5IM,Kami Bicknell,GTX Plus Basic,Plusstrip,Won,2017-11-08,2017-12-04,0.036
OTQTFK48,Kary Hendrixson,GTX Plus Basic,Plexzap,Won,2017-11-08,2017-11-11,0.04
URN9V0FK,Lajuana Vencill,MG Special,Konmatfix,Lost,2017-11-08,2017-12-30,0.0
K6TJSGUB,Marty Freudenburg,GTX Plus Basic,Warephase,Won,2017-11-08,2017-11-17,0.033
CSXOYE1C,Niesha Huffines,GTX Plus Basic,Scottech,Won,2017-11-08,2017-11-20,0.037
4ATO2S4S,Violet Mclelland,MG Special,Bubba Gump,Won,2017-11-08,2017-12-27,0.002
J0X7ZNDX,Donn Cantrell,GTX Basic,Zencorporation,Lost,2017-11-09,2017-11-13,0.0
GCCBRJF8,Garret Kinder,GTX Plus Pro,Sumace,Won,2017-11-09,2017-11-27,0.161
G7ZZG9DI,James Ascencio,GTX Basic,Kan-code,Won,2017-11-09,2017-11-22,0.015
TY9RBWLT,Kami Bicknell,GTX Basic,Goodsilron,Won,2017-11-09,2017-11-23,0.019
NNREN4Q5,Kami Bicknell,GTX Basic,Groovestreet,Won,2017-11-09,2017-11-21,0.014
T0H5HATU,Kary Hendrixson,MG Advanced,Rantouch,Lost,2017-11-09,2017-11-23,0.0
49TIKZ5B,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-11-09,2017-11-14,0.02
ZM1HKZRS,Markita Hansen,MG Special,Sonron,Won,2017-11-09,2017-12-10,0.002
2FGV5XNE,Maureen Marcano,MG Advanced,Sunnamplex,Lost,2017-11-09,2017-11-27,0.0
04G3DK6T,Moses Frase,MG Special,Warephase,Won,2017-11-09,2017-11-21,0.002
QSCVBJNJ,Wilburn Farren,GTXPro,Acme Corporation,Lost,2017-11-09,2017-11-23,0.0
C3KQJVDU,Corliss Cosme,GTX Basic,Acme Corporation,Won,2017-11-10,2017-11-18,0.019
NZIJ3KKG,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Lost,2017-11-10,2017-11-16,0.0
F46Q34LY,Darcel Schlecht,GTXPro,Ron-tech,Won,2017-11-10,2017-11-20,0.148
5C13TAA8,Kary Hendrixson,GTX Plus Pro,Lexiqvolax,Won,2017-11-10,2017-12-22,0.208
